id	title_old	title_new	kind	index	mal_url	status
231	Shaman King (2021) (OP1)	SHAMAN KING (OP1)	opening	1	https://myanimelist.net/anime/42205	ok
232	デジモンアドベンチャー０２ (OP1)	デジモンアドベンチャー０２ (OP1)	opening	1	https://myanimelist.net/anime/1313	ok
233	ポケットモンスター　アドバンスジェネレーション (OP1)	ポケットモンスター　アドバンスジェネレーション (OP1)	opening	1	https://myanimelist.net/anime/1564	ok
234	遊☆戯☆王　デュエルモンスターズ GX (OP1)	遊☆戯☆王　デュエルモンスターズ GX (OP1)	opening	1	https://myanimelist.net/anime/482	ok
235	遊☆戯☆王5D's（ファイブディーズ） (OP1)	遊☆戯☆王5D's（ファイブディーズ） (OP1)	opening	1	https://myanimelist.net/anime/3972	ok
236	イナズマイレブン (OP1)	イナズマイレブン (OP1)	opening	1	https://myanimelist.net/anime/5231	ok
237	爆転シュート　ベイブレード (OP1)	爆転シュート　ベイブレード (OP1)	opening	1	https://myanimelist.net/anime/288	ok
238	激闘! クラッシュギアTURBO (OP1)	激闘! クラッシュギアTURBO (OP1)	opening	1	https://myanimelist.net/anime/3012	ok
239	爆走兄弟レッツ＆ゴー!! (OP1)	爆走兄弟レッツ＆ゴー!! (OP1)	opening	1	https://myanimelist.net/anime/2705	ok
240	キャプテン翼 (OP1)	キャプテン翼 (OP1)	opening	1	https://myanimelist.net/anime/2116	ok
241	キン肉マン (OP1)	キン肉マン (OP1)	opening	1	https://myanimelist.net/anime/3272	ok
242	北斗の拳 -FIST OF THE NORTH STAR- (OP1)	北斗の拳 -FIST OF THE NORTH STAR- (OP1)	opening	1	https://myanimelist.net/anime/56646	ok
243	宇宙戦艦ヤマト (OP1)	宇宙戦艦ヤマト (OP1)	opening	1	https://myanimelist.net/anime/1650	ok
244	銀河鉄道９９９ (OP1)	銀河鉄道９９９ (OP1)	opening	1	https://myanimelist.net/anime/1491	ok
245	ルパン三世 (OP1)	ルパン三世 (OP1)	opening	1	https://myanimelist.net/anime/1412	ok
246	名探偵コナン (OP1)	名探偵コナン (OP1)	opening	1	https://myanimelist.net/anime/235	ok
247	君の名は。 (ED1)	君の名は。 (ED1)	ending	1	https://myanimelist.net/anime/32281	ok
248	With You ~みつめていたい~ (OP1)	With You ~みつめていたい~ (OP1)	opening	1	https://myanimelist.net/anime/2538	ok
249	すずめの戸締まり (ED1)	すずめの戸締まり (ED1)	ending	1	https://myanimelist.net/anime/50594	ok
250	【推しの子】 (OP1)	【推しの子】 (OP1)	opening	1	https://myanimelist.net/anime/52034	ok
251	呪術廻戦 (OP1)	呪術廻戦 (OP1)	opening	1	https://myanimelist.net/anime/40748	ok
252	呪術廻戦 (OP1)	呪術廻戦 (OP1)	opening	1	https://myanimelist.net/anime/40748	ok
253	鬼滅の刃 無限列車編 (OP1)	鬼滅の刃 (OP1)	opening	1	https://myanimelist.net/anime/38000	ok
254	鬼滅の刃 (OP1)	鬼滅の刃 (OP1)	opening	1	https://myanimelist.net/anime/38000	ok
255	かぐや様は告らせたい？～天才たちの恋愛頭脳戦～ (OP1)	かぐや様は告らせたい？～天才たちの恋愛頭脳戦～ (OP1)	opening	1	https://myanimelist.net/anime/40591	ok
256	シン・エヴァンゲリオン劇場版𝄇 (OP1)	シン・エヴァンゲリオン劇場版𝄇 (OP1)	opening	1	https://myanimelist.net/anime/3786	ok
257	ソードアート・オンライン アリシゼーション (OP1)	ソードアート・オンライン (OP1)	opening	1	https://myanimelist.net/anime/11757	ok
258	東京喰種トーキョーグール：re (OP1)	東京喰種トーキョーグール：re (OP1)	opening	1	https://myanimelist.net/anime/36511	ok
259	フェイト/ゼロ (ED1)	フェイト/ゼロ (ED1)	ending	1	https://myanimelist.net/anime/10087	ok
260	シュタインズ・ゲート ゼロ (OP1)	シュタインズ・ゲート ゼロ (OP1)	opening	1	https://myanimelist.net/anime/30484	ok
261	鋼の錬金術師 FULLMETAL ALCHEMIST (OP4)	鋼の錬金術師 FULLMETAL ALCHEMIST (OP4)	opening	4	https://myanimelist.net/anime/5114	ok
262	One Piece (OP11)	ONE PIECE (OP11)	opening	11	https://myanimelist.net/anime/21	ok
263	銀魂 (OP5)	銀魂 (OP5)	opening	5	https://myanimelist.net/anime/918	ok
264	ハイキュー!! (OP1)	ハイキュー!! (OP1)	opening	1	https://myanimelist.net/anime/20583	ok
265	僕のヒーローアカデミア (OP1)	僕のヒーローアカデミア (OP1)	opening	1	https://myanimelist.net/anime/31964	ok
266	進撃の巨人 Season3 (OP1)	進撃の巨人 Season3 (OP1)	opening	1	https://myanimelist.net/anime/35760	ok
267	進撃の巨人 The Final Season (OP1)	進撃の巨人 The Final Season (OP1)	opening	1	https://myanimelist.net/anime/40028	ok
268	進撃の巨人 The Final Season Part 2 (OP1)	進撃の巨人 The Final Season Part 2 (OP1)	opening	1	https://myanimelist.net/anime/48583	ok
269	JoJo: Diamond is Unbreakable (OP1)	Unbreakable (OP1)	opening	1	https://myanimelist.net/anime/57868	ok
270	ジョジョの奇妙な冒険 ストーンオーシャン (OP1)	ジョジョの奇妙な冒険 ストーンオーシャン (OP1)	opening	1	https://myanimelist.net/anime/48661	ok
271	ブラッククローバー (OP3)	ブラッククローバー (OP3)	opening	3	https://myanimelist.net/anime/34572	ok
272	ブラッククローバー (OP10)	ブラッククローバー (OP10)	opening	10	https://myanimelist.net/anime/34572	ok
273	けいおん! (ED1)	けいおん! (ED1)	ending	1	https://myanimelist.net/anime/5680	ok
274	涼宮ハルヒの憂鬱 (ED1)	涼宮ハルヒの憂鬱 (ED1)	ending	1	https://myanimelist.net/anime/849	ok
275	とある魔術の禁書目録 (OP1)	とある魔術の禁書目録 (OP1)	opening	1	https://myanimelist.net/anime/4654	ok
276	とらドラ！ (OP2)	とらドラ！ (OP2)	opening	2	https://myanimelist.net/anime/4224	ok
277	Angel Beats!（エンジェルビーツ!） (ED1)	Angel Beats!（エンジェルビーツ!） (ED1)	ending	1	https://myanimelist.net/anime/6547	ok
278	明治×「ここさけ」＆「あの花」レシート応募キャンペーン (ED1)	明治×「ここさけ」＆「あの花」レシート応募キャンペーン (ED1)	ending	1	https://myanimelist.net/anime/31165	ok
279	四月は君の嘘 (ED2)	四月は君の嘘 (ED2)	ending	2	https://myanimelist.net/anime/23273	ok
280	ギルティクラウン (OP2)	ギルティクラウン (OP2)	opening	2	https://myanimelist.net/anime/10793	ok
281	サイコパス (ED1)	サイコパス (ED1)	ending	1	https://myanimelist.net/anime/13601	ok
282	ノラガミ ARAGOTO (OP1)	ノラガミ ARAGOTO (OP1)	opening	1	https://myanimelist.net/anime/30503	ok
283	青の祓魔師 (OP2)	青の祓魔師 (OP2)	opening	2	https://myanimelist.net/anime/9919	ok
284	ソードアート・オンライン II (OP2)	ソードアート・オンライン (OP2)	opening	2	https://myanimelist.net/anime/11757	ok
285	Re:ゼロから始める異世界生活 (OP2)	Re:ゼロから始める異世界生活 (OP2)	opening	2	https://myanimelist.net/anime/31240	ok
286	逆転裁判 ～その「真実」、異議あり！～ Season 2 (OP1)	逆転裁判 ～その「真実」、異議あり！～ Season 2 (OP1)	opening	1	https://myanimelist.net/anime/37490	ok
287	七つの大罪 (OP2)	七つの大罪 (OP2)	opening	2	https://myanimelist.net/anime/23755	ok
288	暗殺教室　第２期 (OP1)	暗殺教室 (OP1)	opening	1	https://myanimelist.net/anime/24833	ok
289	食戟のソーマ (OP2)	食戟のソーマ (OP2)	opening	2	https://myanimelist.net/anime/28171	ok
290	ノーゲーム・ノーライフ (ED1)	ノーゲーム・ノーライフ (ED1)	ending	1	https://myanimelist.net/anime/19815	ok
291	オーバーロードⅢ (OP1)	オーバーロード (OP1)	opening	1	https://myanimelist.net/anime/29803	ok
292	盾の勇者の成り上がり (OP2)	盾の勇者の成り上がり (OP2)	opening	2	https://myanimelist.net/anime/35790	ok
293	転生したらスライムだった件 (OP2)	転生したらスライムだった件 (OP2)	opening	2	https://myanimelist.net/anime/37430	ok
294	無職転生 II ～異世界行ったら本気だす～ (OP1)	無職転生 II ～異世界行ったら本気だす～ (OP1)	opening	1	https://myanimelist.net/anime/51179	ok
295	Spy x Family Season 2 (OP1)	SPY×FAMILY (OP1)	opening	1	https://myanimelist.net/anime/50265	ok
296	【推しの子】 (ED1)	【推しの子】 (ED1)	ending	1	https://myanimelist.net/anime/52034	ok
297	葬送のフリーレン (OP2)	葬送のフリーレン (OP2)	opening	2	https://myanimelist.net/anime/52991	ok
298	薬屋のひとりごと (OP2)	薬屋のひとりごと (OP2)	opening	2	https://myanimelist.net/anime/54492	ok
299	マッシュル-MASHLE- (OP1)	マッシュル-MASHLE- (OP1)	opening	1	https://myanimelist.net/anime/52211	ok
300	チェンソーマン (ED3)	チェンソーマン (ED3)	ending	3	https://myanimelist.net/anime/44511	ok
301	カードファイト!! ヴァンガード (OP1)	カードファイト!! ヴァンガード (OP1)	opening	1	https://myanimelist.net/anime/9539	ok
302	カードファイト!! ヴァンガード (OP2)	カードファイト!! ヴァンガード (OP2)	opening	2	https://myanimelist.net/anime/9539	ok
303	カードファイト!! ヴァンガード (OP1)	カードファイト!! ヴァンガード (OP1)	opening	1	https://myanimelist.net/anime/9539	ok
304	コッペリオン (OP1)	コッペリオン (OP1)	opening	1	https://myanimelist.net/anime/9479	ok
305	魔弾の王と戦姫 (ヴァナディース) (OP1)	魔弾の王と戦姫 (ヴァナディース) (OP1)	opening	1	https://myanimelist.net/anime/24455	ok
306	ガールズ&パンツァー (OP1)	ガールズ&パンツァー (OP1)	opening	1	https://myanimelist.net/anime/14131	ok
307	Drifters (OP1)	DRIFTERS (OP1)	opening	1	https://myanimelist.net/anime/31339	ok
308	クオリディア・コード (OP1)	クオリディア・コード (OP1)	opening	1	https://myanimelist.net/anime/32360	ok
309	トリニティセブン (OP1)	トリニティセブン (OP1)	opening	1	https://myanimelist.net/anime/25157	ok
310	魔法科高校の劣等生 (OP1)	魔法科高校の劣等生 (OP1)	opening	1	https://myanimelist.net/anime/20785	ok
311	魔法科高校の劣等生 (OP2)	魔法科高校の劣等生 (OP2)	opening	2	https://myanimelist.net/anime/20785	ok
312	魔法科高校の劣等生 (OP1)	魔法科高校の劣等生 (OP1)	opening	1	https://myanimelist.net/anime/20785	ok
313	学戦都市アスタリスク (OP1)	学戦都市アスタリスク (OP1)	opening	1	https://myanimelist.net/anime/30544	ok
314	学戦都市アスタリスク (OP1)	学戦都市アスタリスク (OP1)	opening	1	https://myanimelist.net/anime/30544	ok
315	グリザイアの楽園 (OP1)	グリザイアの楽園 (OP1)	opening	1	https://myanimelist.net/anime/29095	ok
316	アブソリュート・デュオ (OP1)	アブソリュート・デュオ (OP1)	opening	1	https://myanimelist.net/anime/25397	ok
317	聖剣使いの禁呪詠唱〈ワールドブレイク〉 (OP1)	聖剣使いの禁呪詠唱〈ワールドブレイク〉 (OP1)	opening	1	https://myanimelist.net/anime/22663	ok
318	異世界はスマートフォンとともに。 (OP1)	異世界はスマートフォンとともに。 (OP1)	opening	1	https://myanimelist.net/anime/35203	ok
319	異世界はスマートフォンとともに。 (OP1)	異世界はスマートフォンとともに。 (OP1)	opening	1	https://myanimelist.net/anime/35203	ok
320	ハンドレッド (OP1)	ハンドレッド (OP1)	opening	1	https://myanimelist.net/anime/31338	ok
321	まおゆう魔王勇者 (OP1)	まおゆう魔王勇者 (OP1)	opening	1	https://myanimelist.net/anime/14833	ok
322	落第騎士の英雄譚《キャバルリィ》 (OP1)	落第騎士の英雄譚《キャバルリィ》 (OP1)	opening	1	https://myanimelist.net/anime/30296	ok
323	最弱無敗の神装機竜《バハムート》 (OP1)	最弱無敗の神装機竜《バハムート》 (OP1)	opening	1	https://myanimelist.net/anime/30749	ok
324	デート・ア・ライブⅡ (OP1)	デート・ア・ライブ (OP1)	opening	1	https://myanimelist.net/anime/15583	ok
325	デート・ア・ライブⅢ (OP1)	デート・ア・ライブ (OP1)	opening	1	https://myanimelist.net/anime/15583	ok
326	デート・ア・ライブⅣ (OP1)	デート・ア・ライブ (OP1)	opening	1	https://myanimelist.net/anime/15583	ok
327	ゴブリンスレイヤー (OP1)	ゴブリンスレイヤー (OP1)	opening	1	https://myanimelist.net/anime/37349	ok
328	ゴブリンスレイヤーⅡ (OP1)	ゴブリンスレイヤー (OP1)	opening	1	https://myanimelist.net/anime/37349	ok
329	アマガミSS (OP1)	アマガミSS (OP1)	opening	1	https://myanimelist.net/anime/8676	ok
330	アマガミSS (OP2)	アマガミSS (OP2)	opening	2	https://myanimelist.net/anime/8676	ok
331	にゃんこい！ (OP1)	にゃんこい！ (OP1)	opening	1	https://myanimelist.net/anime/6512	ok
332	ガンダムビルドファイターズ (OP1)	ガンダムビルドファイターズ (OP1)	opening	1	https://myanimelist.net/anime/19319	ok
333	ガンダムビルドファイターズ (OP2)	ガンダムビルドファイターズ (OP2)	opening	2	https://myanimelist.net/anime/19319	ok
334	To LOVEる -とらぶる- (OP1)	To LOVEる -とらぶる- (OP1)	opening	1	https://myanimelist.net/anime/3455	ok
335	もっと To LOVEる -とらぶる- (OP1)	To LOVEる -とらぶる- (OP1)	opening	1	https://myanimelist.net/anime/3455	ok
336	To LOVEる -とらぶる- ダークネス (OP1)	To LOVEる -とらぶる- ダークネス (OP1)	opening	1	https://myanimelist.net/anime/13663	ok
337	さんかれあ (OP1)	さんかれあ (OP1)	opening	1	https://myanimelist.net/anime/11499	ok
338	トリコ (OP1)	トリコ (OP1)	opening	1	https://myanimelist.net/anime/10033	ok
339	トリコ (OP2)	トリコ (OP2)	opening	2	https://myanimelist.net/anime/10033	ok
340	甲鉄城のカバネリ (OP1)	甲鉄城のカバネリ (OP1)	opening	1	https://myanimelist.net/anime/28623	ok
341	政宗くんのリベンジ (OP1)	政宗くんのリベンジ (OP1)	opening	1	https://myanimelist.net/anime/33487	ok
342	政宗くんのリベンジR (OP1)	政宗くんのリベンジ (OP1)	opening	1	https://myanimelist.net/anime/33487	ok
343	アナザー (OP1)	アナザー (OP1)	opening	1	https://myanimelist.net/anime/11111	ok
344	ストライク・ザ・ブラッド (OP1)	ストライク・ザ・ブラッド (OP1)	opening	1	https://myanimelist.net/anime/18277	ok
345	ストライク・ザ・ブラッド (OP2)	ストライク・ザ・ブラッド (OP2)	opening	2	https://myanimelist.net/anime/18277	ok
346	アクセル・ワールド (OP1)	アクセル・ワールド (OP1)	opening	1	https://myanimelist.net/anime/11759	ok
347	アクセル・ワールド (OP2)	アクセル・ワールド (OP2)	opening	2	https://myanimelist.net/anime/11759	ok
348	神のみぞ知るセカイ (OP1)	神のみぞ知るセカイ (OP1)	opening	1	https://myanimelist.net/anime/8525	ok
349	神のみぞ知るセカイ II (OP1)	神のみぞ知るセカイ (OP1)	opening	1	https://myanimelist.net/anime/8525	ok
350	神のみぞ知るセカイ 女神篇 (OP1)	神のみぞ知るセカイ (OP1)	opening	1	https://myanimelist.net/anime/8525	ok
351	GATE（ゲート）自衛隊　彼の地にて、斯く戦えり (OP1)	GATE（ゲート）自衛隊　彼の地にて、斯く戦えり (OP1)	opening	1	https://myanimelist.net/anime/28907	ok
352	GATE（ゲート）自衛隊　彼の地にて、斯く戦えり　第2クール (OP2)	GATE（ゲート）自衛隊　彼の地にて、斯く戦えり　第2クール (OP2)	opening	2	https://myanimelist.net/anime/31637	ok
353	干物妹！うまるちゃん (OP1)	干物妹！うまるちゃん (OP1)	opening	1	https://myanimelist.net/anime/28825	ok
354	干物妹！うまるちゃんR (OP1)	干物妹！うまるちゃん (OP1)	opening	1	https://myanimelist.net/anime/28825	ok
355	ありふれた職業で世界最強 (OP1)	ありふれた職業で世界最強 (OP1)	opening	1	https://myanimelist.net/anime/36882	ok
356	ありふれた職業で世界最強 2nd Season (OP1)	ありふれた職業で世界最強 2nd Season (OP1)	opening	1	https://myanimelist.net/anime/40507	ok
357	ダンジョンに出会いを求めるのは間違っているだろうか (OP1)	ダンジョンに出会いを求めるのは間違っているだろうか (OP1)	opening	1	https://myanimelist.net/anime/28121	ok
358	ダンジョンに出会いを求めるのは間違っているだろうかII (OP1)	ダンジョンに出会いを求めるのは間違っているだろうかII (OP1)	opening	1	https://myanimelist.net/anime/37347	ok
359	終わりのセラフ (OP1)	終わりのセラフ (OP1)	opening	1	https://myanimelist.net/anime/26243	ok
360	終わりのセラフ (OP1)	終わりのセラフ (OP1)	opening	1	https://myanimelist.net/anime/26243	ok
361	織田信奈の野望 (OP1)	織田信奈の野望 (OP1)	opening	1	https://myanimelist.net/anime/11933	ok
362	アサシンズプライド (OP1)	アサシンズプライド (OP1)	opening	1	https://myanimelist.net/anime/38572	ok
363	ハイスクール・フリート (OP1)	ハイスクール・フリート (OP1)	opening	1	https://myanimelist.net/anime/31500	ok
364	艦隊これくしょん -艦これ- (OP1)	艦隊これくしょん -艦これ- (OP1)	opening	1	https://myanimelist.net/anime/21511	ok
365	超人高校生たちは異世界でも余裕で生き抜くようです！ (OP1)	超人高校生たちは異世界でも余裕で生き抜くようです！ (OP1)	opening	1	https://myanimelist.net/anime/39523	ok
366	伝説の勇者の伝説 (OP1)	伝説の勇者の伝説 (OP1)	opening	1	https://myanimelist.net/anime/8086	ok
367	群れなせ！シートン学園 (OP1)	群れなせ！シートン学園 (OP1)	opening	1	https://myanimelist.net/anime/40483	ok
368	魔王学院の不適合者 ～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～ (OP1)	魔王学院の不適合者 ～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～ (OP1)	opening	1	https://myanimelist.net/anime/40496	ok
369	宇崎ちゃんは遊びたい！ (OP1)	宇崎ちゃんは遊びたい！ (OP1)	opening	1	https://myanimelist.net/anime/41226	ok
370	トニカクカワイイ (OP1)	トニカクカワイイ (OP1)	opening	1	https://myanimelist.net/anime/41389	ok
371	セブンナイツ レボリューション -英雄の継承者- (OP1)	セブンナイツ レボリューション -英雄の継承者- (OP1)	opening	1	https://myanimelist.net/anime/47391	ok
372	蜘蛛ですが、なにか？ (OP1)	蜘蛛ですが、なにか？ (OP1)	opening	1	https://myanimelist.net/anime/37984	ok
373	回復術士のやり直し (OP1)	回復術士のやり直し (OP1)	opening	1	https://myanimelist.net/anime/40750	ok
374	現実主義勇者の王国再建記 (OP1)	現実主義勇者の王国再建記 (OP1)	opening	1	https://myanimelist.net/anime/41710	ok
375	TSUKIMICHI -Moonlit Fantasy- (OP1)	FANTASY (OP1)	opening	1	https://myanimelist.net/anime/31831	ok
376	世界最高の暗殺者、異世界貴族に転生する (OP1)	世界最高の暗殺者、異世界貴族に転生する (OP1)	opening	1	https://myanimelist.net/anime/47790	ok
377	失格紋の最強賢者 (OP1)	失格紋の最強賢者 (OP1)	opening	1	https://myanimelist.net/anime/47161	ok
378	天才王子の赤字国家再生術 (OP1)	天才王子の赤字国家再生術 (OP1)	opening	1	https://myanimelist.net/anime/47159	ok
379	阿波連さんははかれない (OP1)	阿波連さんははかれない (OP1)	opening	1	https://myanimelist.net/anime/49520	ok
380	勇者、辞めます (OP1)	勇者、辞めます (OP1)	opening	1	https://myanimelist.net/anime/50175	ok
381	ストライク・ザ・ブラッド (OP1)	ストライク・ザ・ブラッドⅡ (OP1)	opening	1	https://myanimelist.net/anime/33286	ok
382	ストライク・ザ・ブラッド (OP1)	ストライク・ザ・ブラッドⅢ (OP1)	opening	1	https://myanimelist.net/anime/37449	ok
383	ストライク・ザ・ブラッド (OP1)	ストライク・ザ・ブラッド IV (OP1)	opening	1	https://myanimelist.net/anime/40485	ok
384	ストライク・ザ・ブラッドFINAL (OP1)	ストライク・ザ・ブラッド (OP1)	opening	1	https://myanimelist.net/anime/18277	ok
385	ガールズ&パンツァー (OP1)	ガールズ&パンツァー (OP1)	opening	1	https://myanimelist.net/anime/14131	ok
386	ガールズ&パンツァー (OP1)	ガールズ&パンツァー (OP1)	opening	1	https://myanimelist.net/anime/14131	ok
387	カードファイト!! ヴァンガード (OP1)	カードファイト!! ヴァンガード (OP1)	opening	1	https://myanimelist.net/anime/9539	ok
388	カードファイト!! ヴァンガード (OP2)	カードファイト!! ヴァンガード (OP2)	opening	2	https://myanimelist.net/anime/9539	ok
389	カードファイト!! ヴァンガード (OP3)	カードファイト!! ヴァンガード (OP3)	opening	3	https://myanimelist.net/anime/9539	ok
390	カードファイト!! ヴァンガード (OP1)	カードファイト!! ヴァンガード (OP1)	opening	1	https://myanimelist.net/anime/9539	ok
391	カードファイト!! ヴァンガード (OP2)	カードファイト!! ヴァンガード (OP2)	opening	2	https://myanimelist.net/anime/9539	ok
392	カードファイト!! ヴァンガードG (OP1)	カードファイト!! ヴァンガード (OP1)	opening	1	https://myanimelist.net/anime/9539	ok
393	カードファイト!! ヴァンガードG (OP2)	カードファイト!! ヴァンガード (OP2)	opening	2	https://myanimelist.net/anime/9539	ok
394	カードファイト!! ヴァンガード (OP1)	カードファイト!! ヴァンガード (OP1)	opening	1	https://myanimelist.net/anime/9539	ok
395	カードファイト!! ヴァンガード (OP1)	カードファイト!! ヴァンガード (OP1)	opening	1	https://myanimelist.net/anime/9539	ok
396	カードファイト!! ヴァンガード (2018) (OP1)	カードファイト!! ヴァンガード (OP1)	opening	1	https://myanimelist.net/anime/9539	ok
397	カードファイト!! ヴァンガード (2018) (OP2)	カードファイト!! ヴァンガード (OP2)	opening	2	https://myanimelist.net/anime/9539	ok
398	カードファイト!! ヴァンガード (OP1)	カードファイト!! ヴァンガード (OP1)	opening	1	https://myanimelist.net/anime/9539	ok
399	カードファイト!! ヴァンガード overDress (OP1)	カードファイト!! ヴァンガード overDress (OP1)	opening	1	https://myanimelist.net/anime/42516	ok
400	カードファイト!! ヴァンガード overDress (OP2)	カードファイト!! ヴァンガード overDress (OP2)	opening	2	https://myanimelist.net/anime/42516	ok
401	カードファイト!! ヴァンガード will+Dress (OP1)	カードファイト!! ヴァンガード will+Dress (OP1)	opening	1	https://myanimelist.net/anime/49819	ok
402	カードファイト!! ヴァンガード will+Dress (OP2)	カードファイト!! ヴァンガード will+Dress (OP2)	opening	2	https://myanimelist.net/anime/49819	ok
403	カードファイト!! ヴァンガード DivineZ (OP1)	カードファイト!! ヴァンガード DivineZ (OP1)	opening	1	https://myanimelist.net/anime/54142	ok
