id	title_old	title_new	kind	index	mal_url	status
248	Weathering with You (Insert) (OP1)	With You: Mitsumeteitai (OP1)	opening	1	https://myanimelist.net/anime/2538	ok
249	Suzume (ED) (ED1)	Suzume no Tojimari (ED1)	ending	1	https://myanimelist.net/anime/50594	ok
250	Oshi no Ko Season 2 (OP1)	[Oshi no Ko] (OP1)	opening	1	https://myanimelist.net/anime/52034	ok
251	Jujutsu Kaisen Season 2 (OP1)	Jujutsu Kaisen (OP1)	opening	1	https://myanimelist.net/anime/40748	ok
252	Jujutsu Kaisen Season 2 (Shibuya Arc) (OP1)	Jujutsu Kaisen (OP1)	opening	1	https://myanimelist.net/anime/40748	ok
253	Demon Slayer: Entertainment District Arc (OP1)	Demon Slayer: Kimetsu no Yaiba Mugen Train Arc (OP1)	opening	1	https://myanimelist.net/anime/49926	ok
254	Kimetsu No Yaiba Swordsmith Village Arc (OP1)	Demon Slayer: Kimetsu no Yaiba (OP1)	opening	1	https://myanimelist.net/anime/38000	ok
255	Kaguya-sama: Love is War Season 2 (OP1)	Kaguya-sama: Love is War? (OP1)	opening	1	https://myanimelist.net/anime/40591	ok
256	Evangelion: 3.0+1.0 Thrice Upon a Time (OP1)	Evangelion: 3.0+1.0 Thrice Upon a Time (OP1)	opening	1	https://myanimelist.net/anime/3786	ok
257	Sword Art Online: Alicization (OP1)	Sword Art Online: Alicization (OP1)	opening	1	https://myanimelist.net/anime/36474	ok
258	Tokyo Ghoul:re (OP1)	Tokyo Ghoul:re (OP1)	opening	1	https://myanimelist.net/anime/36511	ok
259	Fate/Zero (ED1)	Fate/Zero (ED1)	ending	1	https://myanimelist.net/anime/10087	ok
260	Steins;Gate 0 (OP1)	Steins;Gate 0 (OP1)	opening	1	https://myanimelist.net/anime/30484	ok
261	Fullmetal Alchemist: Brotherhood (OP4)	Fullmetal Alchemist: Brotherhood (OP4)	opening	4	https://myanimelist.net/anime/5114	ok
262	One Piece (OP11)	One Piece (OP11)	opening	11	https://myanimelist.net/anime/21	ok
263	Gintama (OP5)	Gintama (OP5)	opening	5	https://myanimelist.net/anime/918	ok
264	Haikyuu!! Season 3 (OP1)	Haikyuu!! (OP1)	opening	1	https://myanimelist.net/anime/20583	ok
265	My Hero Academia Season 3 (OP1)	My Hero Academia Season 3 (OP1)	opening	1	https://myanimelist.net/anime/36456	ok
266	Attack on Titan Season 3 (OP1)	Attack on Titan Season 3 (OP1)	opening	1	https://myanimelist.net/anime/35760	ok
267	Attack on Titan The Final Season (OP1)	Attack on Titan: Final Season (OP1)	opening	1	https://myanimelist.net/anime/40028	ok
268	Attack on Titan The Final Season Part 2 (OP1)	Attack on Titan: Final Season Part 2 (OP1)	opening	1	https://myanimelist.net/anime/48583	ok
269	JoJo: Diamond is Unbreakable (OP1)	Unbreakable (OP1)	opening	1	https://myanimelist.net/anime/57868	ok
270	JoJo: Stone Ocean (OP1)	JoJo's Bizarre Adventure: Stone Ocean (OP1)	opening	1	https://myanimelist.net/anime/48661	ok
271	Black Clover (OP3)	Black Clover (OP3)	opening	3	https://myanimelist.net/anime/34572	ok
272	Black Clover (OP10)	Black Clover (OP10)	opening	10	https://myanimelist.net/anime/34572	ok
273	K-On! (ED1)	K-On! (ED1)	ending	1	https://myanimelist.net/anime/5680	ok
274	Haruhi Suzumiya (ED1)	Suzumiya Haruhi no Yuuutsu (ED1)	ending	1	https://myanimelist.net/anime/849	ok
275	Toaru Majutsu no Index (OP1)	Toaru Majutsu no Index (OP1)	opening	1	https://myanimelist.net/anime/4654	ok
276	Toradora! (OP2)	Toradora! (OP2)	opening	2	https://myanimelist.net/anime/4224	ok
277	Angel Beats! (ED1)	Angel Beats! (ED1)	ending	1	https://myanimelist.net/anime/6547	ok
278	Anohana (ED) (ED1)	Meiji x Kokosake & anohana Receipt Oubo Campaign (ED1)	ending	1	https://myanimelist.net/anime/31165	ok
279	Your Lie in April (ED2)	Shigatsu wa Kimi no Uso (ED2)	ending	2	https://myanimelist.net/anime/23273	ok
280	Guilty Crown (OP2)	Guilty Crown (OP2)	opening	2	https://myanimelist.net/anime/10793	ok
281	Psycho-Pass (ED1)	Psycho-Pass (ED1)	ending	1	https://myanimelist.net/anime/13601	ok
282	Noragami Aragoto (OP1)	Noragami Aragoto (OP1)	opening	1	https://myanimelist.net/anime/30503	ok
283	Blue Exorcist (OP2)	Blue Exorcist (OP2)	opening	2	https://myanimelist.net/anime/9919	ok
284	Sword Art Online II (OP2)	Sword Art Online II (OP2)	opening	2	https://myanimelist.net/anime/21881	ok
285	Re:Zero (OP2)	ReZero (OP2)	opening	2	https://myanimelist.net/anime/31240	ok
286	KonoSuba Season 2 (OP1)	Ace Attorney Season 2 (OP1)	opening	1	https://myanimelist.net/anime/37490	ok
287	Nanatsu no taizai (OP2)	Nanatsu no Taizai (OP2)	opening	2	https://myanimelist.net/anime/23755	ok
288	Assassination Classroom Season 2 (OP1)	Assassination Classroom Staffel 2 (OP1)	opening	1	https://myanimelist.net/anime/30654	ok
289	Shokugeki no Soma (OP2)	Food Wars! Shokugeki no Soma (OP2)	opening	2	https://myanimelist.net/anime/28171	ok
290	No Game No Life (ED) (ED1)	No Game No Life (ED1)	ending	1	https://myanimelist.net/anime/19815	ok
291	Overlord III (OP1)	Overlord III (OP1)	opening	1	https://myanimelist.net/anime/37675	ok
292	The Rising of the Shield Hero (OP2)	The Rising of the Shield Hero (OP2)	opening	2	https://myanimelist.net/anime/35790	ok
293	Tensei shitara slime datta ken (OP2)	Tensei shitara Slime Datta Ken (OP2)	opening	2	https://myanimelist.net/anime/37430	ok
294	Mushoku Tensei Season 2 (OP1)	Mushoku Tensei: Jobless Reincarnation Season 2 (OP1)	opening	1	https://myanimelist.net/anime/51179	ok
295	Spy x Family Season 2 (OP1)	Spy x Family (OP1)	opening	1	https://myanimelist.net/anime/50265	ok
296	Oshi no Ko (ED) (ED1)	[Oshi no Ko] (ED1)	ending	1	https://myanimelist.net/anime/52034	ok
297	Frieren: Beyond Journey's End (OP2)	Sousou no Frieren (OP2)	opening	2	https://myanimelist.net/anime/52991	ok
298	The Apothecary Diaries (OP2)	The Apothecary Diaries (OP2)	opening	2	https://myanimelist.net/anime/54492	ok
299	Mashle Season 1 (OP1)	Mashle (OP1)	opening	1	https://myanimelist.net/anime/52211	ok
300	Chainsaw Man (ED3)	Chainsaw Man (ED3)	ending	3	https://myanimelist.net/anime/44511	ok
301	Cardfight!! Vanguard (OP1)	Cardfight Vanguard (OP1)	opening	1		forced
302	Cardfight!! Vanguard (OP2)	Cardfight Vanguard (OP2)	opening	2		forced
303	Cardfight!! Vanguard: Asia Circuit (OP1)	Cardfight Vanguard (OP1)	opening	1		forced
304	Coppelion (OP1)	Coppelion (OP1)	opening	1	https://myanimelist.net/anime/9479	ok
305	Madan no Ou to Vanadis (OP1)	Madan no Ou to Vanadis (OP1)	opening	1	https://myanimelist.net/anime/24455	ok
306	Girls und Panzer (OP1)	Girls & Panzer (OP1)	opening	1	https://myanimelist.net/anime/14131	ok
307	Drifters (OP1)	Drifters (OP1)	opening	1	https://myanimelist.net/anime/31339	ok
308	Qualidea Code (OP1)	Qualidea Code (OP1)	opening	1	https://myanimelist.net/anime/32360	ok
309	Trinity Seven (OP1)	Trinity Seven (OP1)	opening	1	https://myanimelist.net/anime/25157	ok
310	Mahouka Koukou no Rettousei (OP1)	Mahouka Koukou no Rettousei (OP1)	opening	1	https://myanimelist.net/anime/20785	ok
311	Mahouka Koukou no Rettousei (OP2)	Mahouka Koukou no Rettousei (OP2)	opening	2	https://myanimelist.net/anime/20785	ok
312	Mahouka Koukou no Rettousei: Visitor Arc (OP1)	Mahouka Koukou no Rettousei (OP1)	opening	1	https://myanimelist.net/anime/20785	ok
313	Gakusen Toshi Asterisk (OP1)	Gakusen Toshi Asterisk (OP1)	opening	1	https://myanimelist.net/anime/30544	ok
314	Gakusen Toshi Asterisk Season 2 (OP1)	The Asterisk War: Gakusen Toshi Asterisk (OP1)	opening	1	https://myanimelist.net/anime/30544	ok
315	Grisaia no Rakuen (OP1)	Grisaia no Rakuen (OP1)	opening	1	https://myanimelist.net/anime/29095	ok
316	Absolute Duo (OP1)	Absolute Duo (OP1)	opening	1	https://myanimelist.net/anime/25397	ok
317	Seiken Tsukai no World Break (OP1)	Seiken Tsukai no World Break (OP1)	opening	1	https://myanimelist.net/anime/22663	ok
318	Isekai wa Smartphone to Tomo ni (OP1)	Isekai wa Smartphone to Tomo ni. (OP1)	opening	1	https://myanimelist.net/anime/35203	ok
319	Isekai wa Smartphone to Tomo ni Season 2 (OP1)	Isekai wa Smartphone to Tomo ni. 2 (OP1)	opening	1	https://myanimelist.net/anime/51632	ok
320	Hundred (OP1)	Hundred (OP1)	opening	1	https://myanimelist.net/anime/31338	ok
321	Maoyu: Archenemy & Hero (OP1)	Maoyuu Maou Yuusha (OP1)	opening	1	https://myanimelist.net/anime/14833	ok
322	Rakudai Kishi no Cavalry (OP1)	Rakudai Kishi no Cavalry (OP1)	opening	1	https://myanimelist.net/anime/30296	ok
323	Saijaku Muhai no Bahamut (OP1)	Saijaku Muhai no Bahamut (OP1)	opening	1	https://myanimelist.net/anime/30749	ok
324	Date A Live II (OP1)	Date A Live II (OP1)	opening	1	https://myanimelist.net/anime/19163	ok
325	Date A Live III (OP1)	Date A Live III (OP1)	opening	1	https://myanimelist.net/anime/36633	ok
326	Date A Live IV (OP1)	Date A Live IV (OP1)	opening	1	https://myanimelist.net/anime/41461	ok
327	Goblin Slayer (OP1)	Goblin Slayer (OP1)	opening	1	https://myanimelist.net/anime/37349	ok
328	Goblin Slayer II (OP1)	Goblin Slayer II (OP1)	opening	1	https://myanimelist.net/anime/47160	ok
329	Amagami SS (OP1)	Amagami SS (OP1)	opening	1	https://myanimelist.net/anime/8676	ok
330	Amagami SS (OP2)	Amagami SS (OP2)	opening	2	https://myanimelist.net/anime/8676	ok
331	Nyan Koi! (OP1)	Nyan Koi! (OP1)	opening	1	https://myanimelist.net/anime/6512	ok
332	Gundam Build Fighters (OP1)	Gundam Build Fighters (OP1)	opening	1	https://myanimelist.net/anime/19319	ok
333	Gundam Build Fighters (OP2)	Gundam Build Fighters (OP2)	opening	2	https://myanimelist.net/anime/19319	ok
334	To LOVE-Ru (OP1)	To LOVE-Ru (OP1)	opening	1	https://myanimelist.net/anime/3455	ok
335	Motto To LOVE-Ru (OP1)	Motto To LOVE-Ru (OP1)	opening	1	https://myanimelist.net/anime/9181	ok
336	To LOVE-Ru Darkness (OP1)	To LOVE-Ru Darkness (OP1)	opening	1	https://myanimelist.net/anime/13663	ok
337	Sankarea (OP1)	Sankarea (OP1)	opening	1	https://myanimelist.net/anime/11499	ok
338	Toriko (OP1)	Toriko (OP1)	opening	1	https://myanimelist.net/anime/10033	ok
339	Toriko (OP2)	Toriko (OP2)	opening	2	https://myanimelist.net/anime/10033	ok
340	Kabaneri of the Iron Fortress (OP1)	Koutetsujou no Kabaneri (OP1)	opening	1	https://myanimelist.net/anime/28623	ok
341	Masamune-kun's Revenge (OP1)	Masamune-kun no Revenge (OP1)	opening	1	https://myanimelist.net/anime/33487	ok
342	Masamune-kun's Revenge R (OP1)	Masamune-kun's Revenge R (OP1)	opening	1	https://myanimelist.net/anime/51498	ok
343	Another (OP1)	Another (OP1)	opening	1	https://myanimelist.net/anime/11111	ok
344	Strike the Blood (OP1)	Strike the Blood (OP1)	opening	1	https://myanimelist.net/anime/18277	ok
345	Strike the Blood (OP2)	Strike the Blood (OP2)	opening	2	https://myanimelist.net/anime/18277	ok
346	Accel World (OP1)	Accel World (OP1)	opening	1	https://myanimelist.net/anime/11759	ok
347	Accel World (OP2)	Accel World (OP2)	opening	2	https://myanimelist.net/anime/11759	ok
348	The World God Only Knows (OP1)	Kami nomi zo Shiru Sekai (OP1)	opening	1	https://myanimelist.net/anime/8525	ok
349	The World God Only Knows II (OP1)	The World God Only Knows II (OP1)	opening	1	https://myanimelist.net/anime/10080	ok
350	The World God Only Knows: Goddesses Arc (OP1)	The World God Only Knows: Goddesses (OP1)	opening	1	https://myanimelist.net/anime/16706	ok
351	GATE (OP1)	GATE (OP1)	opening	1	https://myanimelist.net/anime/28907	ok
352	GATE (OP2)	GATE Part 2 (OP2)	opening	2	https://myanimelist.net/anime/31637	ok
353	Himouto! Umaru-chan (OP1)	Himouto! Umaru-chan (OP1)	opening	1	https://myanimelist.net/anime/28825	ok
354	Himouto! Umaru-chan R (OP1)	Himouto! Umaru-chan R (OP1)	opening	1	https://myanimelist.net/anime/35376	ok
355	Arifureta: From Commonplace to World's Strongest (OP1)	Arifureta: From Commonplace to World's Strongest (OP1)	opening	1	https://myanimelist.net/anime/36882	ok
356	Arifureta Season 2 (OP1)	Arifureta: From Commonplace to World's Strongest Season 2 (OP1)	opening	1	https://myanimelist.net/anime/40507	ok
357	DanMachi (OP1)	DanMachi (OP1)	opening	1	https://myanimelist.net/anime/28121	ok
358	DanMachi II (OP1)	DanMachi 2nd Season (OP1)	opening	1	https://myanimelist.net/anime/37347	ok
359	Owari no Serap (OP1)	Owari no Seraph (OP1)	opening	1	https://myanimelist.net/anime/26243	ok
360	Owari no Serap: Battle in Nagoya Season 2 (OP1)	Owari no Seraph (OP1)	opening	1	https://myanimelist.net/anime/26243	ok
361	Oda Nobuna no Yabou (OP1)	Oda Nobuna no Yabou (OP1)	opening	1	https://myanimelist.net/anime/11933	ok
362	Assassins Pride (OP1)	Assassins Pride (OP1)	opening	1	https://myanimelist.net/anime/38572	ok
363	High School Fleet (OP1)	High School Fleet (OP1)	opening	1	https://myanimelist.net/anime/31500	ok
364	Kantai Collection: KanColle (OP1)	Kantai Collection: KanColle (OP1)	opening	1	https://myanimelist.net/anime/21511	ok
365	Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu (OP1)	Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu! (OP1)	opening	1	https://myanimelist.net/anime/39523	ok
366	The Legend of the Legendary Heroes (OP1)	Densetsu no Yuusha no Densetsu (OP1)	opening	1	https://myanimelist.net/anime/8086	ok
367	Murenase! Seton Gakuen (OP1)	Murenase! Seton Gakuen (OP1)	opening	1	https://myanimelist.net/anime/40483	ok
368	Maou Gakuin no Futekigousha (OP1)	Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou (OP1)	opening	1	https://myanimelist.net/anime/40496	ok
369	Uzaki-chan Wants to Hang Out! (OP1)	Uzaki-chan wa Asobitai! (OP1)	opening	1	https://myanimelist.net/anime/41226	ok
370	TONIKAWA: Over The Moon For You (OP1)	Tonikaku Kawaii (OP1)	opening	1	https://myanimelist.net/anime/41389	ok
371	Seven Knights Revolution: Hero Successor (OP1)	Seven Knights Revolution: Hero Successor (OP1)	opening	1	https://myanimelist.net/anime/47391	ok
372	So I'm a Spider, So What? (OP1)	Kumo desu ga, Nani ka? (OP1)	opening	1	https://myanimelist.net/anime/37984	ok
373	Redo of Healer (OP1)	Kaifuku Jutsushi no Yarinaoshi (OP1)	opening	1	https://myanimelist.net/anime/40750	ok
374	How a Realist Hero Rebuilt the Kingdom (OP1)	Genjitsu Shugi Yuusha no Oukoku Saikenki (OP1)	opening	1	https://myanimelist.net/anime/41710	ok
375	TSUKIMICHI -Moonlit Fantasy- (OP1)	Fantasy (OP1)	opening	1	https://myanimelist.net/anime/31831	ok
376	The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat (OP1)	The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat (OP1)	opening	1	https://myanimelist.net/anime/47790	ok
377	The Strongest Sage with the Weakest Crest (OP1)	Shikkakumon no Saikyou Kenja (OP1)	opening	1	https://myanimelist.net/anime/47161	ok
378	The Genius Prince's Guide to Raising a Nation Out of Debt (OP1)	Tensai Ouji no Akaji Kokka Saisei Jutsu (OP1)	opening	1	https://myanimelist.net/anime/47159	ok
379	Aharen-san wa Hakarenai (OP1)	Aharen-san wa Hakarenai (OP1)	opening	1	https://myanimelist.net/anime/49520	ok
380	I'm Quitting Heroing (OP1)	Yuusha, Yamemasu (OP1)	opening	1	https://myanimelist.net/anime/50175	ok
381	Strike the Blood II (OVA) (OP1)	Strike the Blood (OP1)	opening	1	https://myanimelist.net/anime/18277	ok
382	Strike the Blood III (OVA) (OP1)	Strike the Blood (OP1)	opening	1	https://myanimelist.net/anime/18277	ok
383	Strike the Blood IV (OVA) (OP1)	Strike the Blood (OP1)	opening	1	https://myanimelist.net/anime/18277	ok
384	Strike the Blood FINAL (OP1)	Strike the Blood Final (OP1)	opening	1	https://myanimelist.net/anime/49316	ok
385	Girls und Panzer das Finale (OP1)	Girls & Panzer (OP1)	opening	1	https://myanimelist.net/anime/14131	ok
386	Girls und Panzer das Finale (Part 4) (OP1)	Girls & Panzer (OP1)	opening	1	https://myanimelist.net/anime/14131	ok
387	Cardfight!! Vanguard: Link Joker (OP1)	Cardfight Vanguard (OP1)	opening	1		forced
388	Cardfight!! Vanguard: Link Joker (OP2)	Cardfight Vanguard (OP2)	opening	2		forced
389	Cardfight!! Vanguard: Link Joker (OP3)	Cardfight Vanguard (OP3)	opening	3		forced
390	Cardfight!! Vanguard: Legion Mate (OP1)	Cardfight Vanguard (OP1)	opening	1		forced
391	Cardfight!! Vanguard: Legion Mate (OP2)	Cardfight Vanguard (OP2)	opening	2		forced
392	Cardfight!! Vanguard G (OP1)	Cardfight Vanguard (OP1)	opening	1		forced
393	Cardfight!! Vanguard G (OP2)	Cardfight Vanguard (OP2)	opening	2		forced
394	Cardfight!! Vanguard G: GIRS Crisis (OP1)	Cardfight Vanguard (OP1)	opening	1		forced
395	Cardfight!! Vanguard G: Stride Gate (OP1)	Cardfight Vanguard (OP1)	opening	1		forced
396	Cardfight!! Vanguard (2018) (OP1)	Cardfight Vanguard (OP1)	opening	1		forced
397	Cardfight!! Vanguard (2018) (OP2)	Cardfight Vanguard (OP2)	opening	2		forced
398	Cardfight!! Vanguard: Shinemon (OP1)	Cardfight Vanguard (OP1)	opening	1		forced
399	Cardfight!! Vanguard overDress (OP1)	Cardfight Vanguard (OP1)	opening	1		forced
400	Cardfight!! Vanguard overDress (OP2)	Cardfight Vanguard (OP2)	opening	2		forced
401	Cardfight!! Vanguard will+Dress (OP1)	Cardfight Vanguard (OP1)	opening	1		forced
402	Cardfight!! Vanguard will+Dress (OP2)	Cardfight Vanguard (OP2)	opening	2		forced
403	Cardfight!! Vanguard Divinez (OP1)	Cardfight Vanguard (OP1)	opening	1		forced
